chemistry,feature,fold,seed,temperature_C,reevaluated_mae_pct,locked_mae_pct,abs_mae_delta_pct,max_abs_prediction_delta_fraction,deterministic_bit_identical,atol,passed,package_path,locked_metric_path
LFP,G4,DST,2,-10.0,0.6665687737880105,0.6665689783542637,2.0456625315912194e-07,2.997917175617815e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/DST/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutdst_s012_b2048_e200_by_temperature.csv
LFP,G4,DST,2,0.0,0.4495396595553709,0.4495398641937123,2.046383413834008e-07,2.997917175617815e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/DST/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutdst_s012_b2048_e200_by_temperature.csv
LFP,G4,DST,2,10.0,0.3760540503533538,0.3760537421647387,3.081886151279356e-07,2.997917175617815e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/DST/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutdst_s012_b2048_e200_by_temperature.csv
LFP,G4,DST,2,20.0,0.3516104093977324,0.3516103927511337,1.6646598766101306e-08,2.997917175617815e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/DST/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutdst_s012_b2048_e200_by_temperature.csv
LFP,G4,DST,2,25.0,0.314008552507996,0.3140087482104749,1.9570247894451498e-07,2.997917175617815e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/DST/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutdst_s012_b2048_e200_by_temperature.csv
LFP,G4,DST,2,30.0,0.3747715208788034,0.3747713483568619,1.7252194151051725e-07,2.997917175617815e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/DST/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutdst_s012_b2048_e200_by_temperature.csv
LFP,G4,DST,2,40.0,0.4969712496915673,0.4969711301777029,1.1951386441610978e-07,2.997917175617815e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/DST/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutdst_s012_b2048_e200_by_temperature.csv
LFP,G4,DST,2,50.0,0.6273072224076783,0.6273069320622121,2.903454662250837e-07,2.997917175617815e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/DST/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutdst_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,0,-10.0,0.917545310051772,0.9175449392376072,3.7081416470741146e-07,2.407922363723003e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/0,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,0,0.0,0.502767806094323,0.5027677271747795,7.891954356686881e-08,2.407922363723003e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/0,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,0,10.0,0.4514427831886054,0.4514424520040777,3.311845277464976e-07,2.407922363723003e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/0,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,0,20.0,0.4399693865132358,0.4399693921642116,5.650975798410229e-09,2.407922363723003e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/0,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,0,25.0,0.4515253352239752,0.4515253812192682,4.5995292963230134e-08,2.407922363723003e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/0,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,0,30.0,0.5422581405202995,0.5422581204276028,2.009269672864633e-08,2.407922363723003e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/0,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,0,40.0,0.6261906002140807,0.6261904854938508,1.1472022987124578e-07,2.407922363723003e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/0,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,0,50.0,0.7517690641080021,0.7517686799434503,3.841645518365411e-07,2.407922363723003e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/0,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,1,-10.0,0.969095115857382,0.9690950146308468,1.0122653526511983e-07,2.7851833342418253e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/1,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,1,0.0,0.562500620312478,0.5625008586834253,2.38370947203137e-07,2.7851833342418253e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/1,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,1,10.0,0.5945653167915445,0.59456537972317,6.2931625577356e-08,2.7851833342418253e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/1,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,1,20.0,0.4365512761692215,0.4365512627143665,1.3454855063432802e-08,2.7851833342418253e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/1,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,1,25.0,0.4325170716680758,0.4325171987264514,1.270583755985655e-07,2.7851833342418253e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/1,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,1,30.0,0.4051694321802986,0.4051695969743923,1.6479409370440126e-07,2.7851833342418253e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/1,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,1,40.0,0.4716211239453202,0.4716211334929743,9.547654056252242e-09,2.7851833342418253e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/1,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,1,50.0,0.5790332430864541,0.5790329373442252,3.057422288677003e-07,2.7851833342418253e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/1,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,2,-10.0,1.1136786684538662,1.1136785390813504,1.2937251581135456e-07,3.109583663896132e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,2,0.0,0.6551276700994568,0.6551275540835894,1.160158674684553e-07,3.109583663896132e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
LFP,G4,FUDS,2,10.0,0.5528861076137617,0.5528860665372831,4.1076478551893565e-08,3.109583663896132e-07,True,1e-06,True,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/inference_pkg_lfp/G4/FUDS/2,${SOURCE_WORKSPACE}/LFP_REMOTE_EXACT_COPY_20260713/DL/CEMA_LFP/lfp_confirmatory_minipanel/runs/all8_train_all8_test/tier1/nmc_goal_vcorr_it_train_dst_selector_results/lfpconfirm_all8_train_all8_test_tier1_gru_residual_g4_holdoutfuds_s012_b2048_e200_by_temperature.csv
